category,titles,date,descriptions,urls
national,SC to not ask ECI to upload booth-wise voter data amid LS polls,"Friday, 24 May, 2024","The Supreme Court, on Friday, May 24, refused to interfere and direct the ECI during the Lok Sabha polls to publish the booth-wise absolute numbers of voter turnout and upload the Form 17C records of votes polled on its website. A vacation bench said it cannot issue any such directions as five phases of polling have concluded and two remain.",https://thesouthfirst.com/news/supreme-court-refuses-to-ask-eci-to-upload-booth-wise-voter-turnout-data-amid-lok-sabha-polls-adjourns-plea/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Priyanka not competing as can't invest assets at one place: Kharge,"Friday, 24 May, 2024","Talking about Congress leader Priyanka Gandhi not contesting in 2024 Lok Sabha polls, party's chief Mallikarjun Kharge said, ""If we invest all...assets at one place, then what about others as they've to help others too."" He stated that Priyanka and Rahul Gandhi are party's ""star"" campaigners and thousands of people come to ""listen to them"".",
national,PM Modi expresses grief over tragic road accident in Ambala,"Friday, 24 May, 2024","PM Narendra Modi expressed deep sorrow over the tragic Ambala road accident, which killed seven and injured 25. He extended condolences to the bereaved families and wished for the speedy recovery of the injured. The accident involved a truck and a mini-bus carrying pilgrims to Vaishno Devi. Modi assured that local authorities are providing all possible assistance.",https://www.refersms.com/pm-modi-expresses-grief-over-tragic-road-accident-in-ambala-2024-5-24/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,KPTCL issues recruitment order to fill 902 posts,"Friday, 24 May, 2024","The Karnataka Power Transmission Corporation Limited (KPTCL) has issued an order to fill 902 posts, marking a major step in the expansion of the state’s power infrastructure, the state energy department said on Thursday, May 23. ""Recruiting 902 new employees will enhance our capacity to meet growing demands for power transmission,"" KPTCL Managing Director Pankaj Kumar Pandey said.",https://thesouthfirst.com/karnataka/kptcl-issues-recruitment-order-to-fill-902-posts/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Monkey Fever outbreak hits Uttara Kannada district,"Friday, 24 May, 2024","The Uttara Kannada district is grappling with a surge in cases of Kyasanur Forest Disease (KFD), commonly known as monkey fever, with Siddapura bearing the brunt of the outbreak. According to health authorities, there have been 108 reported cases of KFD in the district so far this year, marking a significant increase since 2019.",https://newskarnataka.com/karnataka/uttara-kannada/monkey-fever-outbreak-hits-siddapur-uttara-kannada-district/24052024/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Air India announces salary hike for employees,"Friday, 24 May, 2024",Tata Group company Air India has announced an increase in the salary of its employees. The company will also give bonus to the employee. The company has started the appraisal process for increase in salary. This is the first appraisal process after the acquisition of Tata Group. There are approximately 18000 employees in Air India.,https://www.businessleague.in/air-india-is-going-to-increase-the-salary-of-its-employees-the-company-announced-the-bonus/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Cops suspect Bangladesh MP was honey-trapped before murder,"Friday, 24 May, 2024","Police suspect Bangladesh MP Anwarul Azim Anar could have been ""lured"" into a New Town flat in Kolkata by a woman and then murdered by contract killers. The West Bengal CID on Thursday detained one person for his alleged involvement in the murder. The person is suspected to have met one of the prime accused in the murder case.",https://thefederal.com/category/news/cops-suspect-bangladesh-mp-was-honey-trapped-before-murder-one-detained-123865?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,"Ex-MP CM Shivraj's younger son Kunal gets engaged, pics surface","Friday, 24 May, 2024","Ex-Madhya Pradesh CM Shivraj Singh Chouhan's younger son, Kunal Singh Chouhan, on Thursday got engaged to his childhood friend Riddhi Jain in Bhopal. Pictures from the ceremony showed the new couple, Kunal and Riddhi, in traditional attire. Riddhi Jain is the granddaughter of Bhopal's renowned doctor, Inder Mal Jain and the daughter of Sandeep Jain, Free Press Journal reported.",https://www.freepressjournal.in/amp/bhopal/mp-ex-cm-shivraj-singh-chouhans-younger-son-kunal-engaged-to-childhood-friend-know-all-about-his-choti-bahu?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
national,"IMD warns of heavy rains in WB due to Cyclone Remal, issues alert","Friday, 24 May, 2024","India Meteorological Department said that cyclonic storm developing in the Bay of Bengal is expected to hit the coasts of West Bengal as a severe cyclone on Sunday. Cyclone Remal could reach a wind speed of 102 km/hr. Meanwhile, IMD has issued an orange alert for heavy to very heavy rainfall in several West Bengal districts, including Kolkata and Howrah.",
national,"Diplomatic passport, Schengen visa helping Prajwal","Friday, 24 May, 2024","The diplomatic passport of Janata Dal (Secular) leader and outgoing MP Prajwal Revanna, who faces multiple rape charges, will expire the day a new Lok Sabha comes into being in June. Investigators believe Prajwal may be having visas other than a Schengen visa that enables him to be on move. If Prajwal loses the election, his passport will automatically expire.",https://thefederal.com/category/states/south/karnataka/diplomatic-passport-schengen-visa-helping-prajwal-what-happens-on-june-4-123909?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle#google_vignette
national,Pune Porsche Accident: Aneesh's mother questions minor's release,"Friday, 24 May, 2024","On May 19, Aneesh Awdhiya and Ashwini Costa were killed after being hit by a Porsche driven by a minor in Pune. Aneesh's mother questions the minor's release, while the family demands he be tried as an adult. ""Aneesh was cremated after 52 hours; the minor was out in 15 hours. What kind of law is this?"" said Aneesh's uncle.",https://www.thequint.com/news/india/pune-porsche-car-accident-victim-aneesh-awdhiya-mother-savita-justice-minor-punishment?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,India’s gig workers escape unemployment but face job insecurity,"Friday, 24 May, 2024","India's nearly 77 lakh gig workers lack social security. Food delivery partners in Delhi highlight their long working hours, pressure to meet daily targets, and the need to travel long distances for minimal pay amid severe heatwaves. While political parties pledge reforms, challenges persist, stressing the necessity of solutions to address workers' struggles.",https://www.thequint.com/elections/india-gig-workers-struggle-social-security-long-hours?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Death toll in Thane chemical factory blast rises to 9,"Friday, 24 May, 2024","The death toll in the chemical factory blast in Maharashtra’s Thane district rose to nine with the discovery of one more body from the accident site, officials said on Friday. Police have registered a case of culpable homicide against the owners of the unit, Amudan Chemicals, located in Phase 2 of Dombivli MIDC.",https://thefederal.com/category/states/west/maharashtra/thane-chemical-factory-blast-death-toll-rises-to-9-owners-booked-for-culpable-homicide-123881?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,NP Singh to move on from Sony Pictures' MD and CEO role,"Friday, 24 May, 2024","Sony Pictures Networks India’s NP Singh has announced that he will be moving on from his role as Managing Director and CEO. ""Today, I have a significant update to share. After nearly 44 years in my career, including a rewarding 25-year tenure at SPNI, I have decided to move on from my role as MD and CEO,"" his message read.",https://www.exchange4media.com/media-tv-news/np-singh-to-step-down-as-spni-md-ceo-134569.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Flyers aboard Singapore Airlines flight report spinal injuries,"Friday, 24 May, 2024","At least 22 of the 229 passengers, who were aboard a Singapore Airlines flight that was hit by turbulence on May 21, have been reported to have suffered spinal cord injuries while six have brain and skull injuries, in the wake of the incident. 20 passengers are still in intensive care.",https://thefederal.com/category/international/22-flyers-had-spinal-injuries-6-head-trauma-from-turbulence-hit-singapore-airlines-flight-123867?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Actor Hema among 86 tested positive for drugs in rave party,"Friday, 24 May, 2024","The blood samples of those who attended a rave party in Bengaluru have revealed that 86 people, including Telugu actor Hema, tested positive for narcotics, police said, adding she would be interrogated, besides adding her name to the FIR. Police searched a farmhouse on the city outskirts early on May 19 and seized drugs, sound and lighting equipment, and cars.",https://thesouthfirst.com/karnataka/bengaluru-rave-party-86-people-including-telugu-actor-test-positive-for-narcotics/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Fatal accident between two-wheeler and lorry in Karnataka,"Friday, 24 May, 2024","Tragedy struck in Bantwal as a two-wheeler rider lost his life while his son sustained severe injuries in a collision with a large lorry carrying a borewell drilling machine at Allipade on Wednesday night. As the community grapples with the aftermath of the accident, thoughts and prayers are with the victims and their families during this difficult time.",https://newskarnataka.com/karnataka/mangaluru/fatal-accident-involving-two-wheeler-and-lorry-in-bantwal/24052024/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Driver's bail denied in Pune car crash case,"Friday, 24 May, 2024","A 17-year-old inebriated boy allegedly crashed his car into two persons on a bike, killing them on the spot in the wee hours of May 18, in Kalyan Nagar, Pune. The Juvenile Justice Board (JJB) cancelled the bail after outrage from the public and victims' families. The boy's father, a well-known real estate developer, has also been remanded.",https://www.shethepeople.tv/news/pune-minor-porsche-driver-kills-two-4592011?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
